user_id,product_id,product_name,category,rating,review_text,description,timestamp
74,8,Product 8 - Beauty,Beauty,3,Product 8 is okay.,"This is a great beauty product with features X, Y, Z.",2025-03-12 20:33:26.904292
79,6,Product 6 - Clothing,Clothing,5,Product 6 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-11-07 20:33:26.904292
7,47,Product 47 - Electronics,Electronics,3,Product 47 is good.,"This is a great electronics product with features X, Y, Z.",2025-10-03 20:33:26.904292
14,24,Product 24 - Clothing,Clothing,4,Product 24 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-03-20 20:33:26.904292
51,33,Product 33 - Clothing,Clothing,3,Product 33 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-12-06 20:33:26.904292
81,16,Product 16 - Clothing,Clothing,5,Product 16 is excellent.,"This is a great clothing product with features X, Y, Z.",2026-01-28 20:33:26.904292
79,14,Product 14 - Electronics,Electronics,4,Product 14 is bad.,"This is a great electronics product with features X, Y, Z.",2025-07-24 20:33:26.904292
92,5,Product 5 - Clothing,Clothing,5,Product 5 is good.,"This is a great clothing product with features X, Y, Z.",2025-11-04 20:33:26.904292
97,11,Product 11 - Books,Books,5,Product 11 is bad.,"This is a great books product with features X, Y, Z.",2025-11-21 20:33:26.904292
12,46,Product 46 - Beauty,Beauty,5,Product 46 is excellent.,"This is a great beauty product with features X, Y, Z.",2026-01-27 20:33:26.904292
13,47,Product 47 - Electronics,Electronics,4,Product 47 is excellent.,"This is a great electronics product with features X, Y, Z.",2026-01-20 20:33:26.904292
61,1,Product 1 - Electronics,Electronics,3,Product 1 is bad.,"This is a great electronics product with features X, Y, Z.",2025-05-29 20:33:26.904292
79,18,Product 18 - Beauty,Beauty,4,Product 18 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-08-09 20:33:26.904292
24,37,Product 37 - Electronics,Electronics,5,Product 37 is okay.,"This is a great electronics product with features X, Y, Z.",2026-01-10 20:33:26.904292
42,38,Product 38 - Books,Books,4,Product 38 is good.,"This is a great books product with features X, Y, Z.",2025-02-19 20:33:26.904292
61,26,Product 26 - Beauty,Beauty,3,Product 26 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-10-07 20:33:26.904292
22,19,Product 19 - Electronics,Electronics,4,Product 19 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-08-01 20:33:26.904292
74,40,Product 40 - Home,Home,3,Product 40 is excellent.,"This is a great home product with features X, Y, Z.",2025-03-28 20:33:26.904292
92,33,Product 33 - Clothing,Clothing,5,Product 33 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-07-20 20:33:26.904292
84,21,Product 21 - Clothing,Clothing,2,Product 21 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-07-08 20:33:26.904292
60,4,Product 4 - Clothing,Clothing,4,Product 4 is bad.,"This is a great clothing product with features X, Y, Z.",2025-09-03 20:33:26.904292
80,36,Product 36 - Electronics,Electronics,3,Product 36 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-04-26 20:33:26.904292
50,6,Product 6 - Clothing,Clothing,2,Product 6 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-05-21 20:33:26.904292
56,3,Product 3 - Home,Home,5,Product 3 is horrible.,"This is a great home product with features X, Y, Z.",2025-09-14 20:33:26.904292
44,9,Product 9 - Electronics,Electronics,4,Product 9 is bad.,"This is a great electronics product with features X, Y, Z.",2025-06-04 20:33:26.904292
85,48,Product 48 - Books,Books,5,Product 48 is horrible.,"This is a great books product with features X, Y, Z.",2026-02-03 20:33:26.904292
63,18,Product 18 - Beauty,Beauty,3,Product 18 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-12-06 20:33:26.904292
42,1,Product 1 - Electronics,Electronics,4,Product 1 is bad.,"This is a great electronics product with features X, Y, Z.",2025-09-19 20:33:26.904292
40,3,Product 3 - Home,Home,5,Product 3 is horrible.,"This is a great home product with features X, Y, Z.",2025-03-11 20:33:26.904292
14,15,Product 15 - Clothing,Clothing,5,Product 15 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-12-06 20:33:26.904292
42,31,Product 31 - Home,Home,4,Product 31 is good.,"This is a great home product with features X, Y, Z.",2026-01-08 20:33:26.904292
12,47,Product 47 - Electronics,Electronics,3,Product 47 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-04-16 20:33:26.904292
97,20,Product 20 - Beauty,Beauty,5,Product 20 is bad.,"This is a great beauty product with features X, Y, Z.",2025-02-04 20:33:26.904292
85,36,Product 36 - Electronics,Electronics,3,Product 36 is okay.,"This is a great electronics product with features X, Y, Z.",2025-11-03 20:33:26.904292
50,48,Product 48 - Books,Books,5,Product 48 is bad.,"This is a great books product with features X, Y, Z.",2025-09-20 20:33:26.904292
27,22,Product 22 - Beauty,Beauty,5,Product 22 is okay.,"This is a great beauty product with features X, Y, Z.",2025-07-16 20:33:26.904292
73,42,Product 42 - Beauty,Beauty,5,Product 42 is okay.,"This is a great beauty product with features X, Y, Z.",2026-01-17 20:33:26.904292
56,2,Product 2 - Electronics,Electronics,5,Product 2 is good.,"This is a great electronics product with features X, Y, Z.",2025-07-30 20:33:26.904292
75,26,Product 26 - Beauty,Beauty,1,Product 26 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-10-23 20:33:26.904292
17,43,Product 43 - Home,Home,5,Product 43 is okay.,"This is a great home product with features X, Y, Z.",2025-03-07 20:33:26.904292
71,3,Product 3 - Home,Home,5,Product 3 is horrible.,"This is a great home product with features X, Y, Z.",2025-02-04 20:33:26.904292
46,9,Product 9 - Electronics,Electronics,3,Product 9 is good.,"This is a great electronics product with features X, Y, Z.",2025-06-28 20:33:26.904292
31,21,Product 21 - Clothing,Clothing,4,Product 21 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-12-03 20:33:26.904292
81,21,Product 21 - Clothing,Clothing,4,Product 21 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-08-18 20:33:26.904292
49,38,Product 38 - Books,Books,4,Product 38 is bad.,"This is a great books product with features X, Y, Z.",2025-05-23 20:33:26.904292
61,37,Product 37 - Electronics,Electronics,3,Product 37 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-11-15 20:33:26.904292
47,50,Product 50 - Beauty,Beauty,5,Product 50 is okay.,"This is a great beauty product with features X, Y, Z.",2025-04-23 20:33:26.904292
86,50,Product 50 - Beauty,Beauty,3,Product 50 is good.,"This is a great beauty product with features X, Y, Z.",2025-02-09 20:33:26.904292
83,44,Product 44 - Electronics,Electronics,1,Product 44 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-10-11 20:33:26.904292
18,29,Product 29 - Clothing,Clothing,2,Product 29 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-12-29 20:33:26.904292
59,5,Product 5 - Clothing,Clothing,5,Product 5 is horrible.,"This is a great clothing product with features X, Y, Z.",2026-01-26 20:33:26.904292
55,39,Product 39 - Electronics,Electronics,5,Product 39 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-09-24 20:33:26.904292
55,12,Product 12 - Electronics,Electronics,4,Product 12 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-09-22 20:33:26.904292
46,35,Product 35 - Home,Home,3,Product 35 is horrible.,"This is a great home product with features X, Y, Z.",2025-09-09 20:33:26.904292
1,36,Product 36 - Electronics,Electronics,4,Product 36 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-06-05 20:33:26.904292
35,36,Product 36 - Electronics,Electronics,4,Product 36 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-11-10 20:33:26.904292
47,27,Product 27 - Home,Home,1,Product 27 is horrible.,"This is a great home product with features X, Y, Z.",2025-02-23 20:33:26.904292
62,9,Product 9 - Electronics,Electronics,5,Product 9 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-04-02 20:33:26.904292
62,8,Product 8 - Beauty,Beauty,5,Product 8 is bad.,"This is a great beauty product with features X, Y, Z.",2025-03-16 20:33:26.904292
94,22,Product 22 - Beauty,Beauty,5,Product 22 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-06-27 20:33:26.904292
67,46,Product 46 - Beauty,Beauty,2,Product 46 is good.,"This is a great beauty product with features X, Y, Z.",2025-12-13 20:33:26.904292
32,40,Product 40 - Home,Home,4,Product 40 is good.,"This is a great home product with features X, Y, Z.",2026-01-09 20:33:26.904292
88,33,Product 33 - Clothing,Clothing,5,Product 33 is okay.,"This is a great clothing product with features X, Y, Z.",2025-11-27 20:33:26.904292
79,10,Product 10 - Beauty,Beauty,2,Product 10 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-07-29 20:33:26.904292
100,24,Product 24 - Clothing,Clothing,1,Product 24 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-09-24 20:33:26.904292
61,3,Product 3 - Home,Home,4,Product 3 is excellent.,"This is a great home product with features X, Y, Z.",2025-07-23 20:33:26.904292
46,36,Product 36 - Electronics,Electronics,5,Product 36 is okay.,"This is a great electronics product with features X, Y, Z.",2025-07-04 20:33:26.904292
22,34,Product 34 - Clothing,Clothing,1,Product 34 is okay.,"This is a great clothing product with features X, Y, Z.",2025-12-06 20:33:26.904292
94,47,Product 47 - Electronics,Electronics,5,Product 47 is good.,"This is a great electronics product with features X, Y, Z.",2025-06-17 20:33:26.904292
81,32,Product 32 - Home,Home,4,Product 32 is horrible.,"This is a great home product with features X, Y, Z.",2025-05-01 20:33:26.904292
7,41,Product 41 - Home,Home,5,Product 41 is horrible.,"This is a great home product with features X, Y, Z.",2025-07-03 20:33:26.904292
4,36,Product 36 - Electronics,Electronics,4,Product 36 is bad.,"This is a great electronics product with features X, Y, Z.",2025-03-18 20:33:26.904292
65,46,Product 46 - Beauty,Beauty,2,Product 46 is okay.,"This is a great beauty product with features X, Y, Z.",2025-06-26 20:33:26.904292
17,32,Product 32 - Home,Home,5,Product 32 is okay.,"This is a great home product with features X, Y, Z.",2025-06-24 20:33:26.904292
2,1,Product 1 - Electronics,Electronics,5,Product 1 is bad.,"This is a great electronics product with features X, Y, Z.",2025-12-10 20:33:26.904292
76,48,Product 48 - Books,Books,5,Product 48 is excellent.,"This is a great books product with features X, Y, Z.",2026-01-07 20:33:26.904292
48,41,Product 41 - Home,Home,5,Product 41 is bad.,"This is a great home product with features X, Y, Z.",2025-06-17 20:33:26.904292
63,16,Product 16 - Clothing,Clothing,3,Product 16 is good.,"This is a great clothing product with features X, Y, Z.",2025-11-01 20:33:26.904292
44,25,Product 25 - Books,Books,5,Product 25 is horrible.,"This is a great books product with features X, Y, Z.",2025-04-19 20:33:26.904292
20,28,Product 28 - Electronics,Electronics,5,Product 28 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-09-03 20:33:26.904292
31,6,Product 6 - Clothing,Clothing,5,Product 6 is bad.,"This is a great clothing product with features X, Y, Z.",2025-12-27 20:33:26.904292
27,27,Product 27 - Home,Home,4,Product 27 is good.,"This is a great home product with features X, Y, Z.",2025-07-30 20:33:26.904292
83,8,Product 8 - Beauty,Beauty,4,Product 8 is good.,"This is a great beauty product with features X, Y, Z.",2025-04-04 20:33:26.904292
22,23,Product 23 - Books,Books,4,Product 23 is okay.,"This is a great books product with features X, Y, Z.",2025-10-05 20:33:26.904292
61,9,Product 9 - Electronics,Electronics,5,Product 9 is bad.,"This is a great electronics product with features X, Y, Z.",2025-11-03 20:33:26.904292
49,3,Product 3 - Home,Home,5,Product 3 is excellent.,"This is a great home product with features X, Y, Z.",2025-08-22 20:33:26.904292
34,50,Product 50 - Beauty,Beauty,3,Product 50 is good.,"This is a great beauty product with features X, Y, Z.",2025-09-14 20:33:26.904292
37,22,Product 22 - Beauty,Beauty,5,Product 22 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-09-21 20:33:26.904292
87,37,Product 37 - Electronics,Electronics,4,Product 37 is good.,"This is a great electronics product with features X, Y, Z.",2025-11-02 20:33:26.904292
13,42,Product 42 - Beauty,Beauty,5,Product 42 is okay.,"This is a great beauty product with features X, Y, Z.",2025-12-27 20:33:26.904292
56,45,Product 45 - Books,Books,5,Product 45 is okay.,"This is a great books product with features X, Y, Z.",2026-01-03 20:33:26.904292
43,25,Product 25 - Books,Books,4,Product 25 is okay.,"This is a great books product with features X, Y, Z.",2025-03-26 20:33:26.904292
84,13,Product 13 - Electronics,Electronics,4,Product 13 is bad.,"This is a great electronics product with features X, Y, Z.",2025-09-28 20:33:26.904292
94,15,Product 15 - Clothing,Clothing,5,Product 15 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-05-14 20:33:26.904292
44,40,Product 40 - Home,Home,5,Product 40 is okay.,"This is a great home product with features X, Y, Z.",2025-05-07 20:33:26.904292
71,36,Product 36 - Electronics,Electronics,1,Product 36 is good.,"This is a great electronics product with features X, Y, Z.",2025-02-08 20:33:26.904292
2,18,Product 18 - Beauty,Beauty,4,Product 18 is good.,"This is a great beauty product with features X, Y, Z.",2025-10-30 20:33:26.904292
88,33,Product 33 - Clothing,Clothing,4,Product 33 is okay.,"This is a great clothing product with features X, Y, Z.",2025-05-27 20:33:26.904292
33,2,Product 2 - Electronics,Electronics,3,Product 2 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-02-16 20:33:26.904292
12,11,Product 11 - Books,Books,2,Product 11 is bad.,"This is a great books product with features X, Y, Z.",2025-12-05 20:33:26.904292
77,34,Product 34 - Clothing,Clothing,5,Product 34 is good.,"This is a great clothing product with features X, Y, Z.",2026-02-01 20:33:26.904292
12,46,Product 46 - Beauty,Beauty,5,Product 46 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-04-11 20:33:26.904292
85,32,Product 32 - Home,Home,5,Product 32 is horrible.,"This is a great home product with features X, Y, Z.",2026-01-01 20:33:26.904292
24,18,Product 18 - Beauty,Beauty,5,Product 18 is bad.,"This is a great beauty product with features X, Y, Z.",2026-01-26 20:33:26.904292
33,50,Product 50 - Beauty,Beauty,4,Product 50 is good.,"This is a great beauty product with features X, Y, Z.",2026-01-08 20:33:26.904292
82,6,Product 6 - Clothing,Clothing,4,Product 6 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-06-25 20:33:26.904292
89,10,Product 10 - Beauty,Beauty,5,Product 10 is okay.,"This is a great beauty product with features X, Y, Z.",2025-07-19 20:33:26.904292
21,33,Product 33 - Clothing,Clothing,5,Product 33 is good.,"This is a great clothing product with features X, Y, Z.",2025-06-25 20:33:26.904292
49,50,Product 50 - Beauty,Beauty,4,Product 50 is okay.,"This is a great beauty product with features X, Y, Z.",2025-03-06 20:33:26.904292
34,13,Product 13 - Electronics,Electronics,3,Product 13 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-03-11 20:33:26.904292
26,4,Product 4 - Clothing,Clothing,5,Product 4 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-05-06 20:33:26.904292
14,24,Product 24 - Clothing,Clothing,3,Product 24 is bad.,"This is a great clothing product with features X, Y, Z.",2025-09-12 20:33:26.904292
79,19,Product 19 - Electronics,Electronics,5,Product 19 is okay.,"This is a great electronics product with features X, Y, Z.",2025-09-18 20:33:26.904292
14,40,Product 40 - Home,Home,1,Product 40 is horrible.,"This is a great home product with features X, Y, Z.",2025-03-12 20:33:26.904292
94,1,Product 1 - Electronics,Electronics,4,Product 1 is good.,"This is a great electronics product with features X, Y, Z.",2025-09-20 20:33:26.904292
64,7,Product 7 - Electronics,Electronics,3,Product 7 is good.,"This is a great electronics product with features X, Y, Z.",2025-12-28 20:33:26.904292
5,47,Product 47 - Electronics,Electronics,5,Product 47 is bad.,"This is a great electronics product with features X, Y, Z.",2025-06-20 20:33:26.904292
90,14,Product 14 - Electronics,Electronics,4,Product 14 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-08-23 20:33:26.904292
1,50,Product 50 - Beauty,Beauty,4,Product 50 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-10-13 20:33:26.904292
56,13,Product 13 - Electronics,Electronics,4,Product 13 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-03-11 20:33:26.904292
29,10,Product 10 - Beauty,Beauty,1,Product 10 is excellent.,"This is a great beauty product with features X, Y, Z.",2026-01-22 20:33:26.904292
16,27,Product 27 - Home,Home,4,Product 27 is okay.,"This is a great home product with features X, Y, Z.",2025-08-06 20:33:26.904292
88,49,Product 49 - Electronics,Electronics,4,Product 49 is good.,"This is a great electronics product with features X, Y, Z.",2025-03-04 20:33:26.904292
47,17,Product 17 - Beauty,Beauty,4,Product 17 is good.,"This is a great beauty product with features X, Y, Z.",2025-07-28 20:33:26.904292
59,48,Product 48 - Books,Books,5,Product 48 is bad.,"This is a great books product with features X, Y, Z.",2025-07-02 20:33:26.904292
23,3,Product 3 - Home,Home,4,Product 3 is bad.,"This is a great home product with features X, Y, Z.",2025-08-19 20:33:26.904292
39,47,Product 47 - Electronics,Electronics,5,Product 47 is okay.,"This is a great electronics product with features X, Y, Z.",2025-03-30 20:33:26.904292
63,26,Product 26 - Beauty,Beauty,2,Product 26 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-12-24 20:33:26.904292
95,1,Product 1 - Electronics,Electronics,3,Product 1 is bad.,"This is a great electronics product with features X, Y, Z.",2025-02-22 20:33:26.904292
4,11,Product 11 - Books,Books,5,Product 11 is bad.,"This is a great books product with features X, Y, Z.",2025-12-04 20:33:26.904292
63,13,Product 13 - Electronics,Electronics,4,Product 13 is okay.,"This is a great electronics product with features X, Y, Z.",2025-11-07 20:33:26.904292
64,27,Product 27 - Home,Home,4,Product 27 is good.,"This is a great home product with features X, Y, Z.",2025-09-22 20:33:26.904292
5,8,Product 8 - Beauty,Beauty,4,Product 8 is good.,"This is a great beauty product with features X, Y, Z.",2025-07-26 20:33:26.904292
52,33,Product 33 - Clothing,Clothing,3,Product 33 is horrible.,"This is a great clothing product with features X, Y, Z.",2026-01-04 20:33:26.904292
59,14,Product 14 - Electronics,Electronics,5,Product 14 is bad.,"This is a great electronics product with features X, Y, Z.",2025-11-05 20:33:26.904292
95,34,Product 34 - Clothing,Clothing,4,Product 34 is good.,"This is a great clothing product with features X, Y, Z.",2025-03-12 20:33:26.904292
95,19,Product 19 - Electronics,Electronics,3,Product 19 is good.,"This is a great electronics product with features X, Y, Z.",2026-01-04 20:33:26.904292
61,22,Product 22 - Beauty,Beauty,5,Product 22 is good.,"This is a great beauty product with features X, Y, Z.",2025-12-17 20:33:26.904292
32,28,Product 28 - Electronics,Electronics,5,Product 28 is good.,"This is a great electronics product with features X, Y, Z.",2025-04-11 20:33:26.904292
23,16,Product 16 - Clothing,Clothing,5,Product 16 is good.,"This is a great clothing product with features X, Y, Z.",2025-07-11 20:33:26.904292
59,35,Product 35 - Home,Home,5,Product 35 is good.,"This is a great home product with features X, Y, Z.",2025-12-03 20:33:26.904292
14,43,Product 43 - Home,Home,3,Product 43 is horrible.,"This is a great home product with features X, Y, Z.",2025-12-05 20:33:26.904292
29,29,Product 29 - Clothing,Clothing,2,Product 29 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-05-18 20:33:26.904292
44,30,Product 30 - Books,Books,5,Product 30 is excellent.,"This is a great books product with features X, Y, Z.",2026-01-17 20:33:26.904292
42,26,Product 26 - Beauty,Beauty,3,Product 26 is horrible.,"This is a great beauty product with features X, Y, Z.",2026-01-20 20:33:26.904292
70,10,Product 10 - Beauty,Beauty,3,Product 10 is good.,"This is a great beauty product with features X, Y, Z.",2025-05-24 20:33:26.904292
76,33,Product 33 - Clothing,Clothing,3,Product 33 is good.,"This is a great clothing product with features X, Y, Z.",2025-03-08 20:33:26.904292
36,22,Product 22 - Beauty,Beauty,3,Product 22 is bad.,"This is a great beauty product with features X, Y, Z.",2025-09-04 20:33:26.904292
90,38,Product 38 - Books,Books,4,Product 38 is excellent.,"This is a great books product with features X, Y, Z.",2025-04-29 20:33:26.904292
32,35,Product 35 - Home,Home,5,Product 35 is bad.,"This is a great home product with features X, Y, Z.",2025-02-24 20:33:26.904292
13,28,Product 28 - Electronics,Electronics,5,Product 28 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-12-24 20:33:26.904292
49,26,Product 26 - Beauty,Beauty,5,Product 26 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-02-12 20:33:26.904292
11,26,Product 26 - Beauty,Beauty,1,Product 26 is good.,"This is a great beauty product with features X, Y, Z.",2025-05-06 20:33:26.904292
91,22,Product 22 - Beauty,Beauty,5,Product 22 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-06-29 20:33:26.904292
89,8,Product 8 - Beauty,Beauty,5,Product 8 is bad.,"This is a great beauty product with features X, Y, Z.",2025-10-05 20:33:26.904292
27,21,Product 21 - Clothing,Clothing,3,Product 21 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-06-22 20:33:26.904292
58,38,Product 38 - Books,Books,4,Product 38 is horrible.,"This is a great books product with features X, Y, Z.",2025-05-04 20:33:26.904292
89,49,Product 49 - Electronics,Electronics,1,Product 49 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-05-07 20:33:26.904292
79,48,Product 48 - Books,Books,5,Product 48 is okay.,"This is a great books product with features X, Y, Z.",2025-12-22 20:33:26.904292
45,40,Product 40 - Home,Home,4,Product 40 is bad.,"This is a great home product with features X, Y, Z.",2025-11-16 20:33:26.904292
25,7,Product 7 - Electronics,Electronics,3,Product 7 is good.,"This is a great electronics product with features X, Y, Z.",2025-11-02 20:33:26.904292
80,4,Product 4 - Clothing,Clothing,4,Product 4 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-11-07 20:33:26.904292
29,24,Product 24 - Clothing,Clothing,4,Product 24 is bad.,"This is a great clothing product with features X, Y, Z.",2025-12-21 20:33:26.904292
36,21,Product 21 - Clothing,Clothing,2,Product 21 is bad.,"This is a great clothing product with features X, Y, Z.",2025-04-02 20:33:26.904292
88,34,Product 34 - Clothing,Clothing,5,Product 34 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-10-04 20:33:26.904292
23,14,Product 14 - Electronics,Electronics,3,Product 14 is good.,"This is a great electronics product with features X, Y, Z.",2025-02-26 20:33:26.904292
83,43,Product 43 - Home,Home,4,Product 43 is excellent.,"This is a great home product with features X, Y, Z.",2025-05-22 20:33:26.904292
33,28,Product 28 - Electronics,Electronics,4,Product 28 is good.,"This is a great electronics product with features X, Y, Z.",2025-09-24 20:33:26.904292
14,6,Product 6 - Clothing,Clothing,5,Product 6 is bad.,"This is a great clothing product with features X, Y, Z.",2025-11-06 20:33:26.904292
21,26,Product 26 - Beauty,Beauty,5,Product 26 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-10-10 20:33:26.904292
15,37,Product 37 - Electronics,Electronics,2,Product 37 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-06-04 20:33:26.904292
76,9,Product 9 - Electronics,Electronics,4,Product 9 is bad.,"This is a great electronics product with features X, Y, Z.",2025-09-06 20:33:26.904292
96,39,Product 39 - Electronics,Electronics,5,Product 39 is bad.,"This is a great electronics product with features X, Y, Z.",2025-07-20 20:33:26.904292
100,5,Product 5 - Clothing,Clothing,3,Product 5 is good.,"This is a great clothing product with features X, Y, Z.",2025-05-31 20:33:26.904292
31,33,Product 33 - Clothing,Clothing,5,Product 33 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-05-17 20:33:26.904292
29,45,Product 45 - Books,Books,2,Product 45 is excellent.,"This is a great books product with features X, Y, Z.",2025-11-30 20:33:26.904292
7,23,Product 23 - Books,Books,5,Product 23 is bad.,"This is a great books product with features X, Y, Z.",2025-04-19 20:33:26.904292
79,15,Product 15 - Clothing,Clothing,4,Product 15 is okay.,"This is a great clothing product with features X, Y, Z.",2025-08-21 20:33:26.904292
18,19,Product 19 - Electronics,Electronics,4,Product 19 is okay.,"This is a great electronics product with features X, Y, Z.",2025-05-14 20:33:26.904292
35,24,Product 24 - Clothing,Clothing,3,Product 24 is good.,"This is a great clothing product with features X, Y, Z.",2025-04-10 20:33:26.904292
89,21,Product 21 - Clothing,Clothing,4,Product 21 is bad.,"This is a great clothing product with features X, Y, Z.",2025-06-27 20:33:26.904292
15,46,Product 46 - Beauty,Beauty,5,Product 46 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-09-26 20:33:26.904292
22,35,Product 35 - Home,Home,5,Product 35 is okay.,"This is a great home product with features X, Y, Z.",2025-05-27 20:33:26.904292
78,39,Product 39 - Electronics,Electronics,3,Product 39 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-12-27 20:33:26.904292
22,43,Product 43 - Home,Home,4,Product 43 is bad.,"This is a great home product with features X, Y, Z.",2025-11-14 20:33:26.904292
12,4,Product 4 - Clothing,Clothing,4,Product 4 is excellent.,"This is a great clothing product with features X, Y, Z.",2025-10-29 20:33:26.904292
28,19,Product 19 - Electronics,Electronics,4,Product 19 is okay.,"This is a great electronics product with features X, Y, Z.",2025-09-28 20:33:26.904292
2,37,Product 37 - Electronics,Electronics,5,Product 37 is bad.,"This is a great electronics product with features X, Y, Z.",2025-06-10 20:33:26.904292
42,13,Product 13 - Electronics,Electronics,4,Product 13 is horrible.,"This is a great electronics product with features X, Y, Z.",2025-05-28 20:33:26.904292
20,40,Product 40 - Home,Home,5,Product 40 is excellent.,"This is a great home product with features X, Y, Z.",2025-02-06 20:33:26.904292
6,8,Product 8 - Beauty,Beauty,1,Product 8 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-10-02 20:33:26.904292
5,39,Product 39 - Electronics,Electronics,4,Product 39 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-08-24 20:33:26.904292
90,26,Product 26 - Beauty,Beauty,5,Product 26 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-09-23 20:33:26.904292
31,9,Product 9 - Electronics,Electronics,2,Product 9 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-02-10 20:33:26.904292
28,2,Product 2 - Electronics,Electronics,3,Product 2 is bad.,"This is a great electronics product with features X, Y, Z.",2025-07-05 20:33:26.904292
83,22,Product 22 - Beauty,Beauty,5,Product 22 is excellent.,"This is a great beauty product with features X, Y, Z.",2025-02-12 20:33:26.904292
86,49,Product 49 - Electronics,Electronics,4,Product 49 is excellent.,"This is a great electronics product with features X, Y, Z.",2026-01-30 20:33:26.904292
74,41,Product 41 - Home,Home,5,Product 41 is excellent.,"This is a great home product with features X, Y, Z.",2025-02-16 20:33:26.904292
60,34,Product 34 - Clothing,Clothing,5,Product 34 is excellent.,"This is a great clothing product with features X, Y, Z.",2026-01-30 20:33:26.904292
24,47,Product 47 - Electronics,Electronics,5,Product 47 is excellent.,"This is a great electronics product with features X, Y, Z.",2025-08-12 20:33:26.904292
91,49,Product 49 - Electronics,Electronics,5,Product 49 is good.,"This is a great electronics product with features X, Y, Z.",2025-12-22 20:33:26.904292
50,4,Product 4 - Clothing,Clothing,5,Product 4 is horrible.,"This is a great clothing product with features X, Y, Z.",2025-07-24 20:33:26.904292
5,20,Product 20 - Beauty,Beauty,4,Product 20 is horrible.,"This is a great beauty product with features X, Y, Z.",2025-06-22 20:33:26.904292
70,46,Product 46 - Beauty,Beauty,4,Product 46 is good.,"This is a great beauty product with features X, Y, Z.",2025-05-21 20:33:26.904292
80,25,Product 25 - Books,Books,5,Product 25 is horrible.,"This is a great books product with features X, Y, Z.",2025-03-04 20:33:26.904292
87,49,Product 49 - Electronics,Electronics,4,Product 49 is good.,"This is a great electronics product with features X, Y, Z.",2025-03-02 20:33:26.904292
50,46,Product 46 - Beauty,Beauty,4,Product 46 is good.,"This is a great beauty product with features X, Y, Z.",2025-12-17 20:33:26.904292
47,20,Product 20 - Beauty,Beauty,4,Product 20 is horrible.,"This is a great beauty product with features X, Y, Z.",2026-01-01 20:33:26.904292
91,26,Product 26 - Beauty,Beauty,2,Product 26 is bad.,"This is a great beauty product with features X, Y, Z.",2026-02-02 20:33:26.904292
